Indicator,Region,RegionID,District,DistrictID,Date,Value,period
ToT (wage to cereal),Gedo,R1720057,Luuq,R1720123,1/1/2017,12,January 2017
ToT (wage to cereal),Juba Dhexe,R1720061,Bu'aale,R1720084,1/1/2017,6,January 2017
ToT (wage to cereal),Juba Dhexe,R1720061,Jilib,R1720116,1/1/2017,6,January 2017
ToT (wage to cereal),Juba Dhexe,R1720061,Saakow,R1720132,1/1/2017,7,January 2017
ToT (wage to cereal),Juba Hoose,R1720059,Kismaayo,R1720118,1/1/2017,14,January 2017
ToT (wage to cereal),Juba Hoose,R1720059,Afmadow,R1720071,1/1/2017,7,January 2017
ToT (wage to cereal),Juba Hoose,R1720059,Badhaadhe,R1720073,1/1/2017,0,January 2017
ToT (wage to cereal),Juba Hoose,R1720059,Jamaame,R1720114,1/1/2017,11,January 2017
ToT (wage to cereal),Awdal,R1720051,Borama,R1720082,2/1/2017,12,February 2017
ToT (wage to cereal),Awdal,R1720051,Baki,R1720075,2/1/2017,0,February 2017
ToT (wage to cereal),Awdal,R1720051,Lughaye,R1720122,2/1/2017,0,February 2017
ToT (wage to cereal),Awdal,R1720051,Zeylac,R1720142,2/1/2017,11,February 2017
ToT (wage to cereal),Woqooyi Galbeed,R1720068,Hargeysa,R1720110,2/1/2017,10,February 2017
ToT (wage to cereal),Woqooyi Galbeed,R1720068,Berbera,R1720081,2/1/2017,0,February 2017
ToT (wage to cereal),Woqooyi Galbeed,R1720068,Gebiley,R1720105,2/1/2017,13,February 2017
ToT (wage to cereal),Togdheer,R1720067,Burco,R1720086,2/1/2017,8,February 2017
ToT (wage to cereal),Togdheer,R1720067,Buuhoodle,R1720088,2/1/2017,0,February 2017
ToT (wage to cereal),Togdheer,R1720067,Owdweyne,R1720126,2/1/2017,0,February 2017
ToT (wage to cereal),Togdheer,R1720067,Sheikh,R1720134,2/1/2017,0,February 2017
ToT (wage to cereal),Sool,R1720066,Laas Caanood,R1720120,2/1/2017,10,February 2017
ToT (wage to cereal),Sool,R1720066,Caynabo,R1720094,2/1/2017,0,February 2017
ToT (wage to cereal),Sool,R1720066,Taleex,R1720135,2/1/2017,0,February 2017
ToT (wage to cereal),Sool,R1720066,Xudun,R1720140,2/1/2017,0,February 2017
ToT (wage to cereal),Sanaag,R1720065,Ceerigaabo,R1720099,2/1/2017,7,February 2017
ToT (wage to cereal),Sanaag,R1720065,Ceel Afweyn,R1720095,2/1/2017,8,February 2017
ToT (wage to cereal),Sanaag,R1720065,Laasqoray,R1720121,2/1/2017,0,February 2017
ToT (wage to cereal),Bari,R1720054,Bossaso,R1720083,2/1/2017,7,February 2017
ToT (wage to cereal),Bari,R1720054,Bandarbeyla,R1720077,2/1/2017,8,February 2017
ToT (wage to cereal),Bari,R1720054,Caluula,R1720093,2/1/2017,8,February 2017
ToT (wage to cereal),Bari,R1720054,Iskushuban,R1720112,2/1/2017,8,February 2017
ToT (wage to cereal),Bari,R1720054,Qandala,R1720127,2/1/2017,0,February 2017
ToT (wage to cereal),Bari,R1720054,Qardho,R1720129,2/1/2017,0,February 2017
ToT (wage to cereal),Nugaal,R1720064,Garoowe,R1720109,2/1/2017,7,February 2017
ToT (wage to cereal),Nugaal,R1720064,Burtinle,R1720087,2/1/2017,4,February 2017
ToT (wage to cereal),Nugaal,R1720064,Eyl,R1720104,2/1/2017,4,February 2017
ToT (wage to cereal),Mudug,R1720063,Gaalkacyo,R1720107,2/1/2017,5,February 2017
ToT (wage to cereal),Mudug,R1720063,Galdogob,R1720106,2/1/2017,0,February 2017
ToT (wage to cereal),Mudug,R1720063,Hobyo,R1720111,2/1/2017,2,February 2017
ToT (wage to cereal),Mudug,R1720063,Jariiban,R1720115,2/1/2017,5,February 2017
ToT (wage to cereal),Mudug,R1720063,Xarardheere,R1720139,2/1/2017,3,February 2017
ToT (wage to cereal),Galgaduud,R1720056,Dhuusamarreeb,R1720100,2/1/2017,5,February 2017
ToT (wage to cereal),Galgaduud,R1720056,Cabudwaaq,R1720090,2/1/2017,6,February 2017
ToT (wage to cereal),Galgaduud,R1720056,Cadaado,R1720091,2/1/2017,0,February 2017
ToT (wage to cereal),Galgaduud,R1720056,Ceel Buur,R1720097,2/1/2017,0,February 2017
ToT (wage to cereal),Galgaduud,R1720056,Ceel Dheer,R1720098,2/1/2017,6,February 2017
ToT (wage to cereal),Hiraan,R1720058,Belet Weyne,R1720079,2/1/2017,7,February 2017
ToT (wage to cereal),Hiraan,R1720058,Bulo Burto,R1720085,2/1/2017,4,February 2017
ToT (wage to cereal),Hiraan,R1720058,Jalalaqsi,R1720113,2/1/2017,6,February 2017
ToT (wage to cereal),Shabelle Dhexe,R1720062,Jowhar,R1720117,2/1/2017,0,February 2017
ToT (wage to cereal),Shabelle Dhexe,R1720062,Adan Yabaal,R1720069,2/1/2017,2,February 2017
ToT (wage to cereal),Shabelle Dhexe,R1720062,Balcad,R1720076,2/1/2017,4,February 2017
ToT (wage to cereal),Shabelle Dhexe,R1720062,Cadale,R1720092,2/1/2017,4,February 2017
ToT (wage to cereal),Banadir,R1720053,Mogadishu,R1720125,2/1/2017,8,February 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Marka,R1720124,2/1/2017,5,February 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Afgooye,R1720070,2/1/2017,4,February 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Baraawe,R1720078,2/1/2017,6,February 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Kurtunwaarey,R1720119,2/1/2017,7,February 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Qoryooley,R1720130,2/1/2017,13,February 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Sablaale,R1720133,2/1/2017,0,February 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Wanla Weyn,R1720138,2/1/2017,9,February 2017
ToT (wage to cereal),Bay,R1720055,Baydhaba,R1720074,2/1/2017,10,February 2017
ToT (wage to cereal),Bay,R1720055,Buur Hakaba,R1720089,2/1/2017,11,February 2017
ToT (wage to cereal),Bay,R1720055,Diinsoor,R1720101,2/1/2017,6,February 2017
ToT (wage to cereal),Bay,R1720055,Qansax Dheere,R1720128,2/1/2017,8,February 2017
ToT (wage to cereal),Bakool,R1720052,Xudur,R1720141,2/1/2017,3,February 2017
ToT (wage to cereal),Bakool,R1720052,Ceel Barde,R1720096,2/1/2017,2,February 2017
ToT (wage to cereal),Bakool,R1720052,Tayeeglow,R1720136,2/1/2017,6,February 2017
ToT (wage to cereal),Bakool,R1720052,Waajid,R1720137,2/1/2017,4,February 2017
ToT (wage to cereal),Bakool,R1720052,Rab Dhuure,R1720131,2/1/2017,0,February 2017
ToT (wage to cereal),Gedo,R1720057,Garbahaarey,R1720108,2/1/2017,0,February 2017
ToT (wage to cereal),Gedo,R1720057,Baardheere,R1720072,2/1/2017,9,February 2017
ToT (wage to cereal),Gedo,R1720057,Belet Xaawo,R1720080,2/1/2017,11,February 2017
ToT (wage to cereal),Gedo,R1720057,Ceel Waaq,R1720103,2/1/2017,8,February 2017
ToT (wage to cereal),Gedo,R1720057,Doolow,R1720102,2/1/2017,0,February 2017
ToT (wage to cereal),Gedo,R1720057,Luuq,R1720123,2/1/2017,12,February 2017
ToT (wage to cereal),Juba Dhexe,R1720061,Bu'aale,R1720084,2/1/2017,6,February 2017
ToT (wage to cereal),Juba Dhexe,R1720061,Jilib,R1720116,2/1/2017,6,February 2017
ToT (wage to cereal),Juba Dhexe,R1720061,Saakow,R1720132,2/1/2017,7,February 2017
ToT (wage to cereal),Juba Hoose,R1720059,Kismaayo,R1720118,2/1/2017,12,February 2017
ToT (wage to cereal),Juba Hoose,R1720059,Afmadow,R1720071,2/1/2017,8,February 2017
ToT (wage to cereal),Juba Hoose,R1720059,Badhaadhe,R1720073,2/1/2017,0,February 2017
ToT (wage to cereal),Juba Hoose,R1720059,Jamaame,R1720114,2/1/2017,10,February 2017
ToT (wage to cereal),Awdal,R1720051,Borama,R1720082,3/1/2017,12,March 2017
ToT (wage to cereal),Awdal,R1720051,Baki,R1720075,3/1/2017,0,March 2017
ToT (wage to cereal),Awdal,R1720051,Lughaye,R1720122,3/1/2017,0,March 2017
ToT (wage to cereal),Awdal,R1720051,Zeylac,R1720142,3/1/2017,12,March 2017
ToT (wage to cereal),Woqooyi Galbeed,R1720068,Hargeysa,R1720110,3/1/2017,10,March 2017
ToT (wage to cereal),Woqooyi Galbeed,R1720068,Berbera,R1720081,3/1/2017,0,March 2017
ToT (wage to cereal),Woqooyi Galbeed,R1720068,Gebiley,R1720105,3/1/2017,15,March 2017
ToT (wage to cereal),Togdheer,R1720067,Burco,R1720086,3/1/2017,10,March 2017
ToT (wage to cereal),Togdheer,R1720067,Buuhoodle,R1720088,3/1/2017,0,March 2017
ToT (wage to cereal),Togdheer,R1720067,Owdweyne,R1720126,3/1/2017,0,March 2017
ToT (wage to cereal),Togdheer,R1720067,Sheikh,R1720134,3/1/2017,0,March 2017
ToT (wage to cereal),Sool,R1720066,Laas Caanood,R1720120,3/1/2017,10,March 2017
ToT (wage to cereal),Sool,R1720066,Caynabo,R1720094,3/1/2017,0,March 2017
ToT (wage to cereal),Sool,R1720066,Taleex,R1720135,3/1/2017,0,March 2017
ToT (wage to cereal),Sool,R1720066,Xudun,R1720140,3/1/2017,0,March 2017
ToT (wage to cereal),Sanaag,R1720065,Ceerigaabo,R1720099,3/1/2017,8,March 2017
ToT (wage to cereal),Sanaag,R1720065,Ceel Afweyn,R1720095,3/1/2017,0,March 2017
ToT (wage to cereal),Sanaag,R1720065,Laasqoray,R1720121,3/1/2017,0,March 2017
ToT (wage to cereal),Bari,R1720054,Bossaso,R1720083,3/1/2017,7,March 2017
ToT (wage to cereal),Bari,R1720054,Bandarbeyla,R1720077,3/1/2017,8,March 2017
ToT (wage to cereal),Bari,R1720054,Caluula,R1720093,3/1/2017,8,March 2017
ToT (wage to cereal),Bari,R1720054,Iskushuban,R1720112,3/1/2017,8,March 2017
ToT (wage to cereal),Bari,R1720054,Qandala,R1720127,3/1/2017,0,March 2017
ToT (wage to cereal),Bari,R1720054,Qardho,R1720129,3/1/2017,0,March 2017
ToT (wage to cereal),Nugaal,R1720064,Garoowe,R1720109,3/1/2017,7,March 2017
ToT (wage to cereal),Nugaal,R1720064,Burtinle,R1720087,3/1/2017,0,March 2017
ToT (wage to cereal),Nugaal,R1720064,Eyl,R1720104,3/1/2017,0,March 2017
ToT (wage to cereal),Mudug,R1720063,Gaalkacyo,R1720107,3/1/2017,6,March 2017
ToT (wage to cereal),Mudug,R1720063,Galdogob,R1720106,3/1/2017,0,March 2017
ToT (wage to cereal),Mudug,R1720063,Hobyo,R1720111,3/1/2017,0,March 2017
ToT (wage to cereal),Mudug,R1720063,Jariiban,R1720115,3/1/2017,0,March 2017
ToT (wage to cereal),Mudug,R1720063,Xarardheere,R1720139,3/1/2017,3,March 2017
ToT (wage to cereal),Galgaduud,R1720056,Dhuusamarreeb,R1720100,3/1/2017,5,March 2017
ToT (wage to cereal),Galgaduud,R1720056,Cabudwaaq,R1720090,3/1/2017,5,March 2017
ToT (wage to cereal),Galgaduud,R1720056,Cadaado,R1720091,3/1/2017,0,March 2017
ToT (wage to cereal),Galgaduud,R1720056,Ceel Buur,R1720097,3/1/2017,0,March 2017
ToT (wage to cereal),Galgaduud,R1720056,Ceel Dheer,R1720098,3/1/2017,6,March 2017
ToT (wage to cereal),Hiraan,R1720058,Belet Weyne,R1720079,3/1/2017,7,March 2017
ToT (wage to cereal),Hiraan,R1720058,Bulo Burto,R1720085,3/1/2017,4,March 2017
ToT (wage to cereal),Hiraan,R1720058,Jalalaqsi,R1720113,3/1/2017,0,March 2017
ToT (wage to cereal),Shabelle Dhexe,R1720062,Jowhar,R1720117,3/1/2017,15,March 2017
ToT (wage to cereal),Shabelle Dhexe,R1720062,Adan Yabaal,R1720069,3/1/2017,2,March 2017
ToT (wage to cereal),Shabelle Dhexe,R1720062,Balcad,R1720076,3/1/2017,0,March 2017
ToT (wage to cereal),Shabelle Dhexe,R1720062,Cadale,R1720092,3/1/2017,0,March 2017
ToT (wage to cereal),Banadir,R1720053,Mogadishu,R1720125,3/1/2017,8,March 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Marka,R1720124,3/1/2017,5,March 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Afgooye,R1720070,3/1/2017,6,March 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Baraawe,R1720078,3/1/2017,0,March 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Kurtunwaarey,R1720119,3/1/2017,0,March 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Qoryooley,R1720130,3/1/2017,3,March 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Sablaale,R1720133,3/1/2017,0,March 2017
ToT (wage to cereal),Shabelle Hoose,R1720060,Wanla Weyn,R1720138,3/1/2017,12,March 2017
ToT (wage to cereal),Bay,R1720055,Baydhaba,R1720074,3/1/2017,11,March 2017
ToT (wage to cereal),Bay,R1720055,Buur Hakaba,R1720089,3/1/2017,0,March 2017
ToT (wage to cereal),Bay,R1720055,Diinsoor,R1720101,3/1/2017,7,March 2017
ToT (wage to cereal),Bay,R1720055,Qansax Dheere,R1720128,3/1/2017,9,March 2017
ToT (wage to cereal),Bakool,R1720052,Xudur,R1720141,3/1/2017,3,March 2017
ToT (wage to cereal),Bakool,R1720052,Ceel Barde,R1720096,3/1/2017,2,March 2017
ToT (wage to cereal),Bakool,R1720052,Tayeeglow,R1720136,3/1/2017,0,March 2017
ToT (wage to cereal),Bakool,R1720052,Waajid,R1720137,3/1/2017,4,March 2017
ToT (wage to cereal),Bakool,R1720052,Rab Dhuure,R1720131,3/1/2017,0,March 2017
ToT (wage to cereal),Gedo,R1720057,Garbahaarey,R1720108,3/1/2017,0,March 2017
ToT (wage to cereal),Gedo,R1720057,Baardheere,R1720072,3/1/2017,8,March 2017
ToT (wage to cereal),Gedo,R1720057,Belet Xaawo,R1720080,3/1/2017,8,March 2017
ToT (wage to cereal),Gedo,R1720057,Ceel Waaq,R1720103,3/1/2017,8,March 2017
ToT (wage to cereal),Gedo,R1720057,Doolow,R1720102,3/1/2017,0,March 2017
ToT (wage to cereal),Gedo,R1720057,Luuq,R1720123,3/1/2017,13,March 2017
ToT (wage to cereal),Juba Dhexe,R1720061,Bu'aale,R1720084,3/1/2017,6,March 2017
ToT (wage to cereal),Juba Dhexe,R1720061,Jilib,R1720116,3/1/2017,6,March 2017
ToT (wage to cereal),Juba Dhexe,R1720061,Saakow,R1720132,3/1/2017,7,March 2017
ToT (wage to cereal),Juba Hoose,R1720059,Kismaayo,R1720118,3/1/2017,11,March 2017
ToT (wage to cereal),Juba Hoose,R1720059,Afmadow,R1720071,3/1/2017,5,March 2017
ToT (wage to cereal),Juba Hoose,R1720059,Badhaadhe,R1720073,3/1/2017,0,March 2017
ToT (wage to cereal),Juba Hoose,R1720059,Jamaame,R1720114,3/1/2017,10,March 2017
